Period,Group,Time,ClientTime,Sender,Key,Value,Value.username,Value.group,Value.curr_silo,Value.id,Value.period,Value.page,Value.chosen,Value.keeper,Value.index,Value.new_hi_bound,Value.new_lo_bound,Value.pay,Value.tmp,Value.time,Value.new_loc,Value.iterx,Value.itery,Value.new_pos,Value.curr_subperiods,Value.value,Value.silo_num,Config.paid,Config.period_length,Config.subperiods,Config.percent_cpsx,Config.percent_cpsy,Config.payoff_debug,Config.t,Config.show_secs_left,Config.discrete_time_type,Config.num_sp_settingy,Config.num_sp_settingx,Config.payoff_func,Config.p2_options,Config.scale_x,Config.scale_y,Config.payoff_debug2,Config.payoff_debug3
1,2,1420412960948195000,1420412952889,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412960949610000,1420412952904,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412960950992000,1420412952904,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412960952137000,1420412952918,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412960953493000,1420412952918,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412960954905000,1420412952919,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412960956159000,1420412952966,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412960958300000,1420412952966,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961008340000,1420412953027,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961016249000,1420412953027,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961022812000,1420412953043,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961024512000,1420412953043,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961026647000,1420412953043,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1420412961032374000,1420412953050,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1420412961033234000,1420412953050,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1420412961034486000,1420412953050,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1420412961035739000,1420412953050,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1420412961036733000,1420412953050,Subject-4@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,0,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1420412961037661000,1420412953050,Subject-2@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.296}",,,,,,,,,0,,,0.296,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1420412961043805000,1420412953062,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,1,1420412961051836000,1420412953062,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961069017000,1420412953088,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961070444000,1420412953088,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961129260000,1420412953149,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961138472000,1420412953149,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961146345000,1420412953165,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961147866000,1420412953165,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961152912000,1420412953165,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961192312000,1420412953210,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961193809000,1420412953210,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961251402000,1420412953271,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961260563000,1420412953271,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961267149000,1420412953285,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961268685000,1420412953286,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961275121000,1420412953286,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961311809000,1420412953331,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961322383000,1420412953331,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961373566000,1420412953392,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961375062000,1420412953392,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961388059000,1420412953406,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961389487000,1420412953406,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961409018000,1420412953406,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961434276000,1420412953452,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961440767000,1420412953452,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961495980000,1420412953515,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961505145000,1420412953515,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961509118000,1420412953528,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961510595000,1420412953528,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961511947000,1420412953528,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961559099000,1420412953577,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961580030000,1420412953577,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961616820000,1420412953637,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961624678000,1420412953638,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961631277000,1420412953650,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961632814000,1420412953650,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961645731000,1420412953650,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961677272000,1420412953698,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961685170000,1420412953698,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961737678000,1420412953758,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961746961000,1420412953759,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961755317000,1420412953773,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961756770000,1420412953773,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961765829000,1420412953773,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961801272000,1420412953820,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961809172000,1420412953820,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961824938000,1420412953843,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961826573000,1420412953843,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961827937000,1420412953843,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961829286000,1420412953843,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961830626000,1420412953843,Subject-3@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.14191799999999993}",,,,,,,,,1,,,0.14191799999999993,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961832736000,1420412953850,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961834080000,1420412953850,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961934136000,1420412953881,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961935634000,1420412953881,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961937024000,1420412953893,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961938346000,1420412953894,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961939681000,1420412953894,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961941903000,1420412953894,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961943223000,1420412953894,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961944206000,1420412953943,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961945301000,1420412953943,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961984001000,1420412954003,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961991851000,1420412954004,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961994446000,1420412954013,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961995974000,1420412954013,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412961997330000,1420412954013,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412962044813000,1420412954064,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412962053964000,1420412954064,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412962106526000,1420412954125,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412962108983000,1420412954125,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412962113110000,1420412954134,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.6185000000000002, u'new_lo_bound': 0}",,,,,,,,,0,0.6185000000000002,0,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412962115630000,1420412954134,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.6185000000000002}",,,,,,,,,1,1,0.6185000000000002,,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
1,2,1420412962117058000,1420412954134,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.23008200000000006}",,,,,,,,,0,,,0.23008200000000006,,,,,,,,,,0,75,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
