Period,Group,Time,ClientTime,Sender,Key,Value,Value.username,Value.group,Value.period,Value.page,Value.chosen,Value.keeper,Value.tmp,Value.time,Value.index,Value.new_hi_bound,Value.new_lo_bound,Value.value,Value.pay,Value.curr_subperiods,Value.id,Value.new_loc,Value.iterx,Value.itery,Value.new_pos,Config.group_size,Config.scale_y,Config.scale_x,Config.p2_options,Config.num_sp_settingy,Config.discrete_time_type,Config.show_secs_left,Config.payoff_func,Config.payoff_debug,Config.percent_cpsy,Config.percent_cpsx,Config.subperiods,Config.period_length,Config.paid,Config.t
1,1,1405977441584085000,1405977440545,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.46499999999999997, u'new_lo_bound': 0}",,,,,,,,,0,0.46499999999999997,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441585242000,1405977440545,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.46499999999999997}",,,,,,,,,1,1,0.46499999999999997,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441589165000,1405977440614,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441590739000,1405977440614,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441591818000,1405977440614,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441606080000,1405977440636,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441608361000,1405977440637,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441609960000,1405977440637,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441611365000,1405977440637,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441640367000,1405977440536,Subject-10@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441642450000,1405977440602,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.46499999999999997, u'new_lo_bound': 0}",,,,,,,,,0,0.46499999999999997,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441645806000,1405977440603,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.46499999999999997}",,,,,,,,,1,1,0.46499999999999997,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441646966000,1405977440603,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.288765}",,,,,,,,,0,,,,0.288765,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441648501000,1405977440509,Subject-12@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0.602, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.602, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.484}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0.602, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.602, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.484}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441649531000,1405977440604,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.25894}",,,,,,,,,1,,,,0.25894,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441653192000,1405977440676,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441655087000,1405977440677,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441656214000,1405977440677,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441667421000,1405977440621,Subject-11@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.46499999999999997, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0.373842}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0.46499999999999997, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.192632}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.46499999999999997, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0.373842}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0.46499999999999997, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.192632}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441669388000,1405977440621,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.46499999999999997, u'new_lo_bound': 0}",,,,,,,,,0,0.46499999999999997,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441670723000,1405977440621,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.46499999999999997}",,,,,,,,,1,1,0.46499999999999997,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441675610000,1405977440698,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441676955000,1405977440698,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441677930000,1405977440698,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441678999000,1405977440698,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441700568000,1405977440596,Subject-10@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441707961000,1405977440737,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441709903000,1405977440738,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441711110000,1405977440738,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441717287000,1405977440676,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.46499999999999997, u'new_lo_bound': 0}",,,,,,,,,0,0.46499999999999997,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441719673000,1405977440677,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.46499999999999997}",,,,,,,,,1,1,0.46499999999999997,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441721186000,1405977440677,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0.288765}",,,,,,,,,0,,,,0.288765,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441722459000,1405977440677,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.25894}",,,,,,,,,1,,,,0.25894,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441724828000,1405977440586,Subject-12@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.46499999999999997, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0.288765}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0.46499999999999997, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.25894}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.46499999999999997, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0.288765}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0.46499999999999997, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.25894}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441735751000,1405977440760,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441736728000,1405977440692,Subject-11@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.46499999999999997, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0.288765}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0.46499999999999997, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.25894}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.46499999999999997, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0.288765}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0.46499999999999997, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.25894}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441738003000,1405977440760,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441739562000,1405977440693,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.46499999999999997, u'new_lo_bound': 0}",,,,,,,,,0,0.46499999999999997,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441740749000,1405977440760,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441741831000,1405977440693,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.46499999999999997}",,,,,,,,,1,1,0.46499999999999997,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441742790000,1405977440760,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441761230000,1405977440657,Subject-10@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441770028000,1405977440800,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#660066', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441772091000,1405977440800,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441773315000,1405977440800,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441791719000,1405977440656,Subject-12@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.46499999999999997, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0.288765}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0.46499999999999997, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.25894}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0.46499999999999997, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0.288765}, {u'loc': 0.858, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.858, 0.484], u'color': u'#660066', u'price': 0.484, u'bound_lo': 0.46499999999999997, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.25894}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441793868000,1405977440822,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441795266000,1405977440822,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441796483000,1405977440823,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977441797563000,1405977440823,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441799161000,1405977440756,Subject-11@leeps.ucsc.edu,sync_time,{u'time': 10.5},,,,,,,,10.5,,,,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441800789000,1405977440757,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.46499999999999997, u'new_lo_bound': 0}",,,,,,,,,0,0.46499999999999997,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441801783000,1405977440757,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0.46499999999999997}",,,,,,,,,1,1,0.46499999999999997,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441802704000,1405977440757,Subject-11@leeps.ucsc.edu,set_payoffs,"{u'curr_subperiods': 1, u'id': u'Subject-11@leeps.ucsc.edu'}",,,,,,,,,,,,,,1,Subject-11@leeps.ucsc.edu,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441823827000,1405977440685,Subject-12@leeps.ucsc.edu,update_loc,"{u'new_loc': u'0.659', u'iterx': 0, u'id': u'Subject-12@leeps.ucsc.edu'}",,,,,,,,,,,,,,,Subject-12@leeps.ucsc.edu,0.659,0,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441825148000,1405977440685,Subject-12@leeps.ucsc.edu,update_pos,"{u'itery': 0, u'id': u'Subject-12@leeps.ucsc.edu', u'new_pos': u'0.289'}",,,,,,,,,,,,,,,Subject-12@leeps.ucsc.edu,,,0,0.289,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441826463000,1405977440686,Subject-12@leeps.ucsc.edu,update_target,"{u'new_loc': u'0.659', u'id': u'Subject-12@leeps.ucsc.edu', u'new_pos': u'0.289'}",,,,,,,,,,,,,,,Subject-12@leeps.ucsc.edu,0.659,,,0.289,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977441827170000,1405977440788,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0.46499999999999997, u'new_lo_bound': 0}",,,,,,,,,0,0.46499999999999997,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
